,ret_mean,ret_lo,ret_hi,px_mean,px_lo,px_hi
2024-06-06,3.908693916121005e-07,-0.07089650653103562,0.07089728826981885,248.19831684483086,0.05687440107982556,609972.0703400793
2024-06-07,-1.5877924581671543e-07,-0.07089705617986028,0.07089673862136864,248.19827743608928,0.05284217347127326,653217.1007773149
2024-06-10,-4.434223402116411e-07,-0.07089734082599528,0.07089645398131486,248.19816737942827,0.049095803888694035,699527.8769023817
2024-06-11,-1.6076451850433638e-07,-0.07089705816880852,0.07089673663977152,248.1981274779694,0.04561505582455288,749122.1205633084
2024-06-12,2.742514200747511e-07,-0.07089662315380657,0.07089717165664672,248.1981955466583,0.0423811024016197,802232.7601366764
2024-06-13,3.2261340880793595e-07,-0.07089657479360392,0.07089722002042154,248.19827561872424,0.03937642740536788,859108.8326396763
2024-06-14,-1.9832233572250946e-08,-0.07089691723925007,0.07089687757478291,248.19827069639808,0.036584760090432177,920016.9663707461
2024-06-17,-2.9134389038265554e-07,-0.07089718875213807,0.0708966060643573,248.19819838534832,0.033991003448849116,985243.0468080579
2024-06-18,-1.784438093199315e-07,-0.07089707585269511,0.07089671896507646,248.19815409591635,0.031581140699026844,1055093.5462099044
2024-06-19,1.3132227781403304e-07,-0.07089676608678439,0.07089702873134002,248.19818668986326,0.029342139954134108,1129896.5436697993
2024-06-20,2.4192276683952613e-07,-0.0708966554872371,0.07089713933277077,248.19824673465533,0.027261880366547565,1210002.9763579734
2024-06-21,4.9190873024141044e-08,-0.07089684821921448,0.07089694660096053,248.19825894374375,0.025329098972030062,1295788.4927598282
2024-06-24,-1.754785020823533e-07,-0.070897072889002,0.07089672193199785,248.19821539028507,0.0235333399959973,1387655.6492137043
2024-06-25,-1.6016595006330283e-07,-0.07089705757691277,0.07089673724501265,248.1981756373821,0.02186489543532401,1486035.9071625657
2024-06-26,4.3734794094734886e-08,-0.07089685367617794,0.07089694114576613,248.19818649227818,0.020314743143000916,1591391.3074131652
2024-06-27,1.6738624127450542e-07,-0.07089673002515498,0.07089706479763752,248.19822803723972,0.018874494282861212,1704216.2800532333
2024-06-28,7.46499759625282e-08,-0.07089682276154531,0.07089697206149724,248.19824656523147,0.0175363526069754,1825040.0540469158
2024-07-01,-9.415482713446756e-08,-0.07089699156645334,0.07089680325679908,248.19822319616847,0.016293077964092312,1954429.5596944583
2024-07-02,-1.2752660688175738e-07,-0.07089702493850579,0.07089676988529202,248.19819154429123,0.015137947209347039,2092992.302445129
2024-07-03,-4.445364752416318e-09,-0.07089690185726871,0.0708968929665392,248.19819044095973,0.014064713651725447,2241378.9536913717
2024-07-04,1.0692099482408677e-07,-0.0708967904910709,0.07089700433306054,248.19821697855716,0.013067570594642162,2400286.00708326
2024-07-05,7.559114945979553e-08,-0.07089682182102604,0.07089697300332497,248.1982357401457,0.012141121370560136,2570459.0193277
2024-07-08,-4.141322591002098e-08,-0.07089693882541682,0.07089685599896502,248.19822546145608,0.011280353031479574,2752696.482272217
2024-07-09,-9.29401819947656e-08,-0.07089699035250906,0.07089680447214507,248.19820239386783,0.01048060995143387,2947853.8665470323
2024-07-10,-2.6686243289453836e-08,-0.07089692409859008,0.07089687072610351,248.1981957703902,0.009737566943200134,3156847.4810430612
2024-07-11,6.218687846473443e-08,-0.07089683522551835,0.07089695959927528,248.19821120506126,0.00904720426413062,3380658.3693676447
2024-07-12,6.473538280033539e-08,-0.07089683267708756,0.07089696214785317,248.1982272722675,0.008405786137221118,3620336.777815526
2024-07-15,-1.0146488700746142e-08,-0.07089690755895918,0.07089688726598177,248.198224753927,0.0078098418944901726,3877007.386217201
2024-07-16,-6.25998245594785e-08,-0.07089696001235307,0.07089683481270395,248.19820921676168,0.007256147845993704,4151874.938445475
2024-07-17,-3.326948452992364e-08,-0.0708969306820363,0.07089686414306724,248.1982009593352,0.006741709235137681,4446229.851895449
2024-07-18,3.1620720628558393e-08,-0.07089686579184223,0.07089692903328348,248.1982088075412,0.0062637431802865014,4761453.894170947
2024-07-19,4.9894439944810395e-08,-0.07089684751816375,0.07089694730704363,248.19822119125183,0.005819663535140791,5099026.4400109025
2024-07-22,6.235419186733086e-09,-0.07089689117718652,0.07089690364802488,248.1982227388718,0.005407067482802074,5460531.626227087
